"WY","Month","Region","Secchi","SampleSize_secchi"
2015,5,"West",39.1149425294207,174
2015,6,"North",94.3201972909749,203
2015,6,"South",81.426666586664,225
2015,6,"West",47.6524063750384,187
2015,7,"North",127.227722304882,202
2015,7,"South",68.4952830441718,212
2015,7,"West",47.6578945836477,228
2015,8,"North",143.601744150006,172
2015,8,"South",72.6983235641565,179
2015,8,"West",49.6276594352849,188
2015,9,"North",124.93434431577,198
2015,9,"South",111.966480404305,179
2015,9,"West",66.0624998240517,208
2015,10,"North",141.87692259275,195
2015,10,"South",157.979274575574,193
2015,10,"West",77.9999998007735,219
2015,11,"North",135.305881898543,170
2015,11,"South",157.55737732017,183
2015,11,"West",67.857142800768,203
2015,12,"North",29.0094340145588,212
2015,12,"South",100.758241704532,182
2015,12,"West",43.9610390968911,231
2016,1,"North",39.6502730931089,183
2016,1,"South",74.6981128004362,159
2016,1,"West",38.3653847027857,208
2016,2,"North",52.0052355412413,191
2016,2,"South",74.5681817077778,176
2016,2,"West",29.3192488372046,213
2016,3,"North",42.0178572402469,224
2016,3,"South",63.9999998692543,186
2016,3,"West",39.925233614779,214
2016,4,"North",68.8392857020455,224
2016,4,"South",58.2238266756388,277
2016,4,"West",38.4355554999245,225
2016,5,"North",101.886955739104,230
2016,5,"South",60.4312267214835,269
2016,5,"West",28.7214613426222,219
2016,6,"North",96.5020406294842,245
2016,6,"South",71.300469434877,213
2016,6,"West",31.1574468405957,235
2016,7,"North",119.312169207467,189
2016,7,"South",61.1442785639668,201
2016,7,"West",41.3946188744408,223
2016,8,"North",117.59585498034,193
2016,8,"South",75.7788944004768,199
2016,8,"West",40.4174756506114,206
2016,9,"North",104.321243277485,193
2016,9,"South",92.1428572172841,189
2016,9,"West",51.0303030601054,198
2016,10,"North",141.678216381828,202
2016,10,"South",174.884815066273,191
2016,10,"West",68.2857142885526,210
2016,11,"North",153.46499717474,200
2016,11,"South",174.755316574523,188
2016,11,"West",59.1455398674862,213
2016,12,"North",106.746427438089,280
2016,12,"South",152.022097625785,181
2016,12,"West",51.2130434015523,230
2017,1,"North",26.7324561515921,228
2017,1,"South",41.5353074121991,439
2017,1,"West",24.8092105940572,304
2017,2,"North",27.3406250390224,320
2017,2,"South",51.3311257434733,453
2017,2,"West",23.2906977156567,430
2017,3,"North",31.6694914685973,472
2017,3,"South",84.9619563580423,552
2017,3,"West",38.8588468599509,503
2017,4,"North",48.6459947433275,387
2017,4,"South",67.1368822815754,263
2017,4,"West",54.6356588617468,387
2017,5,"North",55.5257270501497,447
2017,5,"South",74.1090340443489,321
2017,5,"West",58.0162035982918,432
2017,6,"North",72.1095099030036,347
2017,6,"South",73.4693875837604,343
2017,6,"West",56.498567316457,349
2017,7,"North",86.2714680915394,361
2017,7,"South",80.0161287768096,434
2017,7,"West",40.8745245584517,263
2017,8,"North",91.7627118947142,354
2017,8,"South",77.602739686291,219
2017,8,"West",56.2648807694869,336
2017,9,"North",94.5899702869685,339
2017,9,"South",109.872412945484,290
2017,9,"West",55.2551927623126,337
2017,10,"North",133.925371447606,201
2017,10,"South",127.814814763094,189
2017,10,"West",69.6142132112823,197
2017,11,"North",99.5402298275081,174
2017,11,"South",148.077720049132,193
2017,11,"West",76.3116277273311,215
2017,12,"North",49.2286994647017,223
2017,12,"South",95.4686346533554,271
2017,12,"West",42.8841269765581,252
2018,1,"North",74.7839114649062,634
2018,1,"South",126.738805533642,402
2018,1,"West",58.8557691734571,624
2018,2,"North",88.9059997365474,500
2018,2,"South",133.615384505345,351
2018,2,"West",47.7368420571612,513
2018,3,"North",69.9528485582245,509
2018,3,"South",107.971128588977,381
2018,3,"West",46.9143388415626,537
2018,4,"North",57.33816407153,207
2018,4,"South",52.1593625305658,251
2018,4,"West",51.2730373184836,293
2018,5,"North",95.439330138422,239
2018,5,"South",66.2588233536365,255
2018,5,"West",36.9898305476722,295
2018,6,"North",98.7158386159388,322
2018,6,"South",76.850187229753,267
2018,6,"West",39.2151898702111,316
2018,7,"North",111.86111100502,468
2018,7,"South",98.5605536179559,289
2018,7,"West",48.0776052538413,451
2018,8,"North",126.09862370584,436
2018,8,"South",86.0191571146135,261
2018,8,"West",59.0107064688742,467
2018,9,"North",137.072940681682,425
2018,9,"South",114.170731203343,246
2018,9,"West",68.1582732973911,417
2018,10,"North",123.189332708359,375
2018,10,"South",124.931231156461,349
2018,10,"West",57.3324466969104,376
2018,11,"North",108.98759206915,403
2018,11,"South",147.919160870735,334
2018,11,"West",70.671915693233,381
2018,12,"North",94.7396019589405,553
2018,12,"South",126.28106415695,338
2018,12,"West",53.4334975563247,406
2019,1,"North",42.4161219857227,459
2019,1,"South",83.6622338756285,376
2019,1,"West",42.5264956666364,585
2019,2,"North",25.9175000248477,400
2019,2,"South",51.1660899381736,289
2019,2,"West",30.8140043420004,457
2019,3,"North",36.0022123558199,452
2019,3,"South",84.5337421546684,326
2019,3,"West",47.0547444701847,548
2019,4,"North",47.3496930591899,326
2019,4,"South",76.0389105086197,257
2019,4,"West",56.451504905487,299
2019,5,"North",70.3621793729372,312
2019,5,"South",70.0195311694406,256
2019,5,"West",70.0228135610715,263
2019,6,"North",85.6780626889308,351
2019,6,"South",76.5306120818975,245
2019,6,"West",59.1477986896563,318
2019,7,"North",109.964205394922,447
2019,7,"South",82.6696032217421,227
2019,7,"West",49.2676347356862,482
2019,8,"North",113.593333044052,450
2019,8,"South",88.8615378282009,195
2019,8,"West",54.5730857757847,431
2019,9,"North",114.038201940863,445
2019,9,"South",81.8010749893804,186
2019,9,"West",53.5230124797282,478
2019,10,"North",146.986741383306,528
2019,10,"South",124.365670700127,268
2019,10,"West",73.9117080952522,521
2019,11,"North",152.288310062111,385
2019,11,"South",142.895521894616,201
2019,11,"West",102.627450897559,408
2019,12,"North",96.7916659841107,432
2019,12,"South",126.449663281041,298
2019,12,"West",71.2205882370472,476
2020,1,"North",86.8830020739542,453
2020,1,"South",144.654284149579,350
2020,1,"West",62.3816046097741,511
2020,2,"North",81.8054297152418,442
2020,2,"South",119.487420500637,318
2020,2,"West",49.202040737989,490
2020,3,"North",127.990887649238,439
2020,3,"South",151.859203968668,277
2020,3,"West",56.5562247782347,498
2020,4,"North",110.212276254469,391
2020,4,"South",159.791044776119,67
2020,4,"West",51.1671731109677,329
2020,5,"North",122.278592685101,341
2020,5,"South",147.691176470588,68
2020,5,"West",46.7565981819133,341
2020,6,"North",112.242937889476,354
2020,6,"South",142.408602150538,93
2020,6,"West",51.0317459404469,378
2020,7,"North",118.93877508993,392
2020,7,"South",159.865544751912,119
2020,7,"West",61.6761229516626,423
2020,8,"North",124.54976188515,211
2020,8,"South",132.771427865255,105
2020,8,"West",71.1623931572988,234
2020,9,"North",137.7093410725,289
2020,9,"South",152.297618042855,84
2020,9,"West",67.1884983189571,313
2020,10,"North",119.98983688071,492
2020,10,"South",102.97765334092,179
2020,10,"West",63.7373948962498,476
2020,11,"North",137.903613182723,415
2020,11,"South",135.725489771834,204
2020,11,"West",59.402352918106,425
2020,12,"North",72.567391219476,460
2020,12,"South",102.21135617393,317
2020,12,"West",56.8144875234092,566
2021,1,"North",124.638094667972,315
2021,1,"South",147.035210229561,142
2021,1,"West",61.3762885665463,388
2021,2,"North",79.8086958185486,345
2021,2,"South",111.764999827743,200
2021,2,"West",48.8421050652363,418
2021,3,"North",120.837661568995,308
2021,3,"South",147.30808010005,198
2021,3,"West",44.3516746036459,418
2021,4,"North",135.878922736164,223
2021,4,"South",166.586206896552,58
2021,4,"West",35.6971608772639,317
2021,5,"North",124.242423443481,198
2021,5,"South",69.6715685322004,204
2021,5,"West",41.7276994692328,213
2021,6,"North",112.259840784814,254
2021,6,"South",94.7344397954426,241
2021,6,"West",49.820512951512,273
2021,7,"North",102.186319811726,424
2021,7,"South",111.58904075296,219
2021,7,"West",65.0630433330717,460
2021,8,"North",119.40355205082,394
2021,8,"South",143.847951090127,171
2021,8,"West",58.6366046669471,377
2021,9,"North",127.046187589268,433
2021,9,"South",152.987445623805,239
2021,9,"West",76.8891750407434,388
2021,10,"North",137.023978860544,417
2021,10,"South",169.305783549616,121
2021,10,"West",81.8206278935676,446
2021,11,"North",137.442888333247,429
2021,11,"South",162.35135058562,222
2021,11,"West",72.548532787887,443
2021,12,"North",137.665827839967,398
2021,12,"South",167.66666516418,159
2021,12,"West",67.3874643616527,351
2022,1,"North",86.2,10
2022,1,"South",117.7,20
2022,1,"West",33.3962264150943,53
2022,2,"North",106,10
2022,2,"South",132.85,20
2022,2,"West",32.9464285714286,56
2022,3,"North",130.65,20
2022,3,"South",153.40625,32
2022,3,"West",36.7971014492754,69
2022,4,"North",131.8,30
2022,4,"South",142.363636363636,44
2022,4,"West",33.6744186046512,86
2022,5,"North",107.485714285714,35
2022,5,"South",121.807692307692,52
2022,5,"West",32.9024390243902,82
2022,6,"North",92.8461538461538,52
2022,6,"South",123.960784313725,51
2022,6,"West",50.6944444444444,108
2022,7,"North",82.0869565217391,23
2022,7,"South",132.964285714286,28
2022,7,"West",49.8684210526316,38
2022,8,"North",91.9565217391304,23
2022,8,"South",133.892857142857,28
2022,8,"West",48.2631578947368,38
2022,9,"North",163.48,25
2022,9,"South",171.354838709677,31
2022,9,"West",73.0476190476191,42
2022,10,"North",108.493669685759,395
2022,10,"South",142.526315190738,133
2022,10,"West",76.5151514054248,396
2022,11,"North",89.9869448895865,383
2022,11,"South",114.929202833007,113
2022,11,"West",45.2902438620242,410
2022,12,"North",81.2681979518739,261
2022,12,"South",141.785714285714,42
2022,12,"West",44.7836878470918,282
2023,10,"North",194.28,25
2023,10,"South",176.9375,32
2023,10,"West",59.4761904761905,42
2023,11,"North",133.92,25
2023,11,"South",192.75,32
2023,11,"West",51.9302325581395,43
2023,12,"North",67.375,24
2023,12,"South",128.5,32
2023,12,"West",59.2045454545455,44
