"WY","Month","Date_median","dist_km_facility","dist_km_sd","Count"
1983,12,1982-12-14,64.9867998230828,14.2698137247655,76
1984,1,1984-01-20,74.8742884800265,34.3321254113369,10
1984,2,1984-02-28,96.4321037790136,16.8555253342761,30
1984,3,1984-03-06,80.6353785709368,20.8748081168492,24
1984,4,1984-04-09,56.7211179355609,7.22022493103277,548
1984,11,1983-11-09,67.9981411468044,7.61221738769252,95
1984,12,1983-12-06,75.0529911696537,10.4407304231582,17
1985,1,1985-01-10,43.5288336815183,12.078324380841,6
1985,2,1985-02-05,50.1155300961145,10.1521759143474,7
1985,3,1985-03-27,52.4542121014829,7.7147528658075,6
1985,4,1985-04-08,53.6048803922644,3.24271639844269,104
1985,11,1984-11-05,72.6317510841786,4.34714479909949,6
1985,12,1984-12-06,50.7471303690999,14.562178194996,29
1986,1,1986-01-06,50.0514642016469,NA,1
1986,2,1986-02-03,62.2973903915682,20.4641231586238,7
1986,3,1986-03-04,59.067953932092,20.0980189747359,31
1986,4,1986-04-19,55.3572439086276,4.2511013741733,23
1986,11,1985-11-08,48.5742916193431,1.80156704854378,20
1986,12,1985-12-03,48.1363465040348,5.23577865771927,30
1987,1,1987-01-05,40.5068093680845,4.6759068226434,6
1987,2,1987-02-14,50.0277215809545,12.5706006386516,4
1987,3,1987-03-10,51.7182543402615,12.5224264450697,18
1987,4,1987-04-10,54.8535425054448,2.07659505601277,41
1987,11,1986-11-05,57.6625776895073,9.49522328943162,35
1987,12,1986-12-04,52.7651918890122,7.85166042286819,70
1988,1,1988-01-26,59.3483132907839,NA,1
1988,2,1988-02-01,42.415740334797,6.61273084497519,3
1988,3,1988-03-07,62.3952868194087,10.5459858394699,4
1988,4,1988-04-25,54.3683843595379,NA,1
1988,11,1987-11-16,48.8588677020038,2.50467875167463,83
1988,12,1987-12-11,48.348319904854,7.26217464002042,58
1989,1,1989-01-05,38.597878401372,NA,1
1989,2,1989-02-08,48.5011943733715,14.0054037600678,2
1989,3,1989-03-08,57.0737996832113,7.25846506868235,5
1989,4,1989-04-19,54.4566675585437,0.0934478363970943,14
1989,11,1988-11-15,47.252507759183,3.87745696880271,22
1989,12,1988-12-13,47.9447098715817,4.11570189105165,19
1990,3,1990-03-05,56.3290714076493,21.5664791434748,3
1990,4,1990-04-09,54.4910952201269,0.110845902430774,19
1990,11,1989-11-13,48.7994355792433,3.24853624302355,136
1990,12,1989-12-11,49.0638355222416,5.40437192048081,39
1991,1,1991-01-09,53.1036361351663,8.98217918786603,156
1991,2,1991-02-06,53.3962942669394,11.9973106843071,45
1991,3,1991-03-07,62.2111064624758,23.529485672819,45
1991,4,1991-04-19,68.1901731104941,23.1596127448807,31
1991,11,1990-11-09,48.0502534290652,2.78265334775119,142
1991,12,1990-12-10,53.6307584389154,12.2882160132207,16
1992,1,1992-01-09,55.4041841502473,8.62896978917276,37
1992,2,1992-02-05,52.3530945665575,13.0552083919479,34
1992,3,1992-03-17,63.6516223361948,29.4008716112289,49
1992,4,1992-04-14,54.2152820508265,5.93056866521051,59
1992,11,1991-11-08,47.7068301569825,7.00237792851307,249
1992,12,1991-12-06,50.6258284144819,6.44989416389925,34
1993,1,1993-01-08,56.3371187385479,14.6790818751226,14
1993,2,1993-02-08,54.2799453815218,21.3206477700379,13
1993,3,1993-03-15,76.8964231089673,29.6204781468267,59
1993,4,1993-04-16,72.8531491528925,24.1721490847889,109
1993,11,1992-11-06,49.3157747228273,4.05104216887782,51
1993,12,1992-12-11,53.9345912083526,10.1698587900005,25
1994,1,1994-01-19,55.0181941646272,3.68320790513084,994
1994,2,1994-02-14,55.2713056585986,4.72904691081945,875
1994,3,1994-03-11,55.6204036637615,5.61296635136353,567
1994,4,1994-04-06,53.6716376552738,7.60417707142491,168
1994,11,1993-11-08,54.5212212735832,1.76649666720838,1348
1994,12,1993-12-08,54.4039981181364,4.58954302111122,386
