"WY","Month","Date_median","dist_km_facility","dist_km_sd","Count","FirstFlush_firstDate","FirstFlush_medianDate","FirstFlushOccurred","Year","SAC","SJR","TOT","YOLO","EXPORTS","OUT","X2","mean_OMR","DateMonth","SAC_1","SJR_1","TOT_1","YOLO_1","EXPORTS_1","OUT_1","X2_1"
2004,4,"2004-04-08",51.0168109394464,14.7992805563521,125,2003-12-14,2004-02-21,"Yes",2004,23793.3333333333,2750.66666666667,27799.8666666667,408.933333333333,4459.03333333333,22006.5,64.6463333333333,-7905.55414379175,2004-04-01,46706.4516129032,3360.64516129032,68153.3225806452,16885.1290322581,11109.6451612903,56299.5483870968,56.6948387096774
2004,11,"2003-11-04",50.3243107208067,9.29422123366267,44,2003-12-14,2004-02-21,"No",2003,12450,1647,14485.4333333333,42.7666666666667,8260.16666666667,6625.46666666667,84.31,-5101.09574649139,2003-11-01,11004.8387096774,1999.03225806452,13465.6774193548,175.354838709677,7312.45161290323,4304.67741935484,88.1974193548387
2004,12,"2003-12-04",56.8247981108205,8.20712604756624,96,2003-12-14,2004-02-21,"No",2003,27787.0967741935,1502.58064516129,31155.2258064516,1321.8064516129,8533.54838709677,23855.6451612903,76.3441935483871,-4570.14028252271,2003-12-01,12450,1647,14485.4333333333,42.7666666666667,8260.16666666667,6625.46666666667,84.31
2005,1,"2005-01-27",57.4675147379227,9.31073227240014,318,2004-12-12,2005-02-13,"Yes",2005,33680.6451612903,4918.06451612903,43588.064516129,3520.61290322581,12152.6451612903,33624,69.5316129032258,-7845.99543866844,2005-01-01,17745.1612903226,1578.06451612903,20136.6451612903,271.032258064516,8144.16129032258,12451.1935483871,81.0432258064516
2005,2,"2005-02-24",67.7655679286898,9.23453543334103,345,2004-12-12,2005-02-13,"Yes",2005,24875,5303.21428571429,32783.4642857143,1140.53571428571,9033.14285714286,24932.9285714286,67.5128571428571,-4797.16111275274,2005-02-01,33680.6451612903,4918.06451612903,43588.064516129,3520.61290322581,12152.6451612903,33624,69.5316129032258
2005,3,"2005-03-07",65.9360986810193,12.4111020295994,189,2004-12-12,2005-02-13,"Yes",2005,30367.7419354839,8064.83870967742,44084.9677419355,1999.54838709677,7052.1935483871,38557.9677419355,64.3935483870968,-1838.00424269787,2005-03-01,24875,5303.21428571429,32783.4642857143,1140.53571428571,9033.14285714286,24932.9285714286,67.5128571428571
2005,4,"2005-04-15",63.0685622566629,11.5455704592315,149,2004-12-12,2005-02-13,"Yes",2005,22133.3333333333,10060.6666666667,36306.7666666667,1096.73333333333,6137.23333333333,29903.0333333333,62.2496666666667,-152.04727309205,2005-04-01,30367.7419354839,8064.83870967742,44084.9677419355,1999.54838709677,7052.1935483871,38557.9677419355,64.3935483870968
2005,11,"2004-11-22",52.5861087429241,4.26764490233603,145,2004-12-12,2005-02-13,"No",2004,12250,1631.66666666667,14250.8666666667,25.2333333333333,8278.46666666667,6708.16666666667,80.6286666666667,-6706.13472454497,2004-11-01,12606.4516129032,1752.90322580645,14696.1935483871,115.967741935484,7337.58064516129,8517.38709677419,84.0406451612903
2005,12,"2004-12-12",53.3416711077003,2.60386388810912,223,2004-12-12,2005-02-13,"Yes",2004,17745.1612903226,1578.06451612903,20136.6451612903,271.032258064516,8144.16129032258,12451.1935483871,81.0432258064516,-4570.14028252271,2004-12-01,12250,1631.66666666667,14250.8666666667,25.2333333333333,8278.46666666667,6708.16666666667,80.6286666666667
2006,1,"2006-01-19",65.6603219012407,12.3715589748719,117,2005-12-05,2006-02-19,"Yes",2006,66151.6129032258,13171.2903225806,150834.032258065,65711.0967741935,7249.67741935484,145921.064516129,54.6561290322581,-7845.99543866844,2006-01-01,35458.064516129,3521.29032258065,51544,10546.6774193548,10886.9032258065,42829,78.7848387096774
2006,2,"2006-02-17",60.2077950707438,12.5000022642944,301,2005-12-05,2006-02-19,"Yes",2006,48921.4285714286,6457.5,61520.75,3661.75,9421.78571428571,52129.1071428571,55.0807142857143,-4992.0563509964,2006-02-01,66151.6129032258,13171.2903225806,150834.032258065,65711.0967741935,7249.67741935484,145921.064516129,54.6561290322581
2006,3,"2006-03-16",59.2823315670239,11.2549206918283,226,2005-12-05,2006-02-19,"Yes",2006,67412.9032258065,11704.8387096774,118329.161290323,35271.4193548387,6085,115393.322580645,52.7070967741935,551.392580645161,2006-03-01,48921.4285714286,6457.5,61520.75,3661.75,9421.78571428571,52129.1071428571,55.0807142857143
2006,4,"2006-04-12",64.9507338376307,11.6425682384067,126,2005-12-05,2006-02-19,"Yes",2006,77646.6666666667,27936.6666666667,181548.6,63938.1333333333,3554.83333333333,179437.633333333,45.9526666666667,12837,2006-04-01,67412.9032258065,11704.8387096774,118329.161290323,35271.4193548387,6085,115393.322580645,52.7070967741935
2006,11,"2005-11-02",54.0407373942299,7.00681668243983,12,2005-12-05,2006-02-19,"No",2005,13386.6666666667,2038.33333333333,16228.8333333333,63.2,9727.93333333333,5008.66666666667,86.392,-8316.33333333333,2005-11-01,14074.1935483871,2618.70967741935,17240.6129032258,163.064516129032,10925.2258064516,4467.1935483871,83.5470967741935
2006,12,"2005-12-09",52.7229721850911,5.8099535037409,89,2005-12-05,2006-02-19,"Yes",2005,35458.064516129,3521.29032258065,51544,10546.6774193548,10886.9032258065,42829,78.7848387096774,-8057.41935483871,2005-12-01,13386.6666666667,2038.33333333333,16228.8333333333,63.2,9727.93333333333,5008.66666666667,86.392
2007,1,"2007-01-19",63.1935510781291,11.5043945519156,385,2006-12-31,2007-02-27,"Yes",2007,13822.5806451613,2587.09677419355,17030.6129032258,67.5161290322581,7891.96774193548,8242.70967741935,79.0074193548387,-5045.93548387097,2007-01-01,16951.6129032258,2354.1935483871,19973.7096774194,97.3225806451613,10833.2258064516,9019.35483870968,83.081935483871
2007,2,"2007-02-07",62.989682312506,11.5228858090982,217,2006-12-31,2007-02-27,"Yes",2007,22700,2533.57142857143,26707.3214285714,437.821428571429,6979.42857142857,21234.4285714286,75.175,-4075.96428571429,2007-02-01,13822.5806451613,2587.09677419355,17030.6129032258,67.5161290322581,7891.96774193548,8242.70967741935,79.0074193548387
2007,3,"2007-03-09",63.4458475649484,9.70508152939543,147,2006-12-31,2007-02-27,"Yes",2007,18322.5806451613,2554.83870967742,21945.8387096774,161.709677419355,7282.03225806452,14003.9677419355,71.4016129032258,-4585.96774193548,2007-03-01,22700,2533.57142857143,26707.3214285714,437.821428571429,6979.42857142857,21234.4285714286,75.175
2007,4,"2007-04-05",66.9737873081269,9.7219811801405,110,2006-12-31,2007-02-27,"Yes",2007,13631,2225.33333333333,16965.9666666667,453.566666666667,4878.5,11306.2333333333,75.173,-3618.43333333333,2007-04-01,18322.5806451613,2554.83870967742,21945.8387096774,161.709677419355,7282.03225806452,14003.9677419355,71.4016129032258
2007,11,"2006-11-16",55.8156585820168,6.31382417289021,11,2006-12-31,2007-02-27,"No",2006,12146.6666666667,2538,15370.8333333333,57.8,9631.8,5230.6,86.091,-7113.66666666667,2006-11-01,11721.6129032258,3850.64516129032,16134.2903225806,149.096774193548,10595.1935483871,3987.54838709677,83.6422580645161
2007,12,"2006-12-18",56.2303893595448,8.91932764266894,12,2006-12-31,2007-02-27,"No",2006,16951.6129032258,2354.1935483871,19973.7096774194,97.3225806451613,10833.2258064516,9019.35483870968,83.081935483871,-8007.41935483871,2006-12-01,12146.6666666667,2538,15370.8333333333,57.8,9631.8,5230.6,86.091
2008,1,"2008-01-09",54.3578846729736,10.1809174871039,175,2008-01-07,2008-02-05,"Yes",2008,22480.6451612903,2319.35483870968,26831.1935483871,1451,6132.45161290323,24560.064516129,74.8977419354839,-3702.27419354839,2008-01-01,12121.2903225806,1502.58064516129,14015.6129032258,90.9032258064516,6728.22580645161,7185.58064516129,85.7477419354839
2008,2,"2008-02-04",63.3498039340768,9.48836018263041,47,2008-01-07,2008-02-05,"Yes",2008,26306.8965517241,2369.31034482759,30604.275862069,1269.27586206897,7035.27586206897,24128.1724137931,68.3144827586207,-4226.20689655172,2008-02-01,22480.6451612903,2319.35483870968,26831.1935483871,1451,6132.45161290323,24560.064516129,74.8977419354839
2008,3,"2008-03-10",66.9754156696679,11.5253238928176,77,2008-01-07,2008-02-05,"Yes",2008,13703.2258064516,2115.48387096774,17015.0322580645,596.516129032258,3591.83870967742,12220.1935483871,71.2751612903226,-1937.03548387097,2008-03-01,26306.8965517241,2369.31034482759,30604.275862069,1269.27586206897,7035.27586206897,24128.1724137931,68.3144827586207
2008,4,"2008-04-10",63.3085761527398,16.546637648286,28,2008-01-07,2008-02-05,"Yes",2008,10192.3333333333,2408.66666666667,13760.7333333333,499.8,2430.93333333333,9540,76.517,-1151.13033333333,2008-04-01,13703.2258064516,2115.48387096774,17015.0322580645,596.516129032258,3591.83870967742,12220.1935483871,71.2751612903226
2008,11,"2007-11-15",52.8028964164633,8.90301683693819,9,2008-01-07,2008-02-05,"No",2007,10005,1710.66666666667,12009.2666666667,56.5,6639.03333333333,4290.9,87.8693333333333,-5033.4,2007-11-01,10541.935483871,1569.67741935484,12510.1612903226,123.903225806452,7600.32258064516,3683,88.4532258064516
2008,12,"2007-12-12",54.9835234393791,10.1028042960962,39,2008-01-07,2008-02-05,"No",2007,12121.2903225806,1502.58064516129,14015.6129032258,90.9032258064516,6728.22580645161,7185.58064516129,85.7477419354839,-5078.7064516129,2007-12-01,10005,1710.66666666667,12009.2666666667,56.5,6639.03333333333,4290.9,87.8693333333333
2009,1,"2009-01-14",66.6047728488989,10.7966882488387,595,2009-02-19,2009-03-01,"No",2009,9142.58064516129,1104.96774193548,10669.4838709677,64.7741935483871,4592.32258064516,6306.09677419355,83.5541935483871,-3389.25806451613,2009-01-01,8873.22580645161,1128.06451612903,10335.2580645161,85.7096774193548,2841.87096774194,7113.41935483871,85.2135483870968
2009,2,"2009-02-13",61.0578440514121,10.5926047639793,80,2009-02-19,2009-03-01,"No",2009,20469.2857142857,1427.5,23574,919.857142857143,4026.17857142857,22752.6428571429,76.8767857142857,-2531.83535714286,2009-02-01,9142.58064516129,1104.96774193548,10669.4838709677,64.7741935483871,4592.32258064516,6306.09677419355,83.5541935483871
2009,3,"2009-03-18",64.174170576456,12.2193454611408,80,2009-02-19,2009-03-01,"Yes",2009,22619.3548387097,1422.25806451613,26181.1290322581,868.064516129032,5885.54838709677,19926.8709677419,69.0841935483871,-4313.58064516129,2009-03-01,20469.2857142857,1427.5,23574,919.857142857143,4026.17857142857,22752.6428571429,76.8767857142857
2009,4,"2009-04-15",64.4229292839595,15.4852369450371,39,2009-02-19,2009-03-01,"Yes",2009,13603.3333333333,1516,16308.3666666667,402.366666666667,2826.33333333333,12039.7666666667,74.4533333333333,-2030.99,2009-04-01,22619.3548387097,1422.25806451613,26181.1290322581,868.064516129032,5885.54838709677,19926.8709677419,69.0841935483871
2009,11,"2008-11-07",49.4078693601471,6.45697881090798,14,2009-02-19,2009-03-01,"No",2008,9739.66666666667,1140,11225.3666666667,61.3333333333333,5183.56666666667,5817.73333333333,87.2073333333333,-4062.53333333333,2008-11-01,7767.41935483871,1234.70967741935,9337.45161290323,179.451612903226,4585.16129032258,3186.09677419355,89.6870967741935
2009,12,"2008-12-16",50.0336683067479,3.57902817145481,13,2009-02-19,2009-03-01,"No",2008,8873.22580645161,1128.06451612903,10335.2580645161,85.7096774193548,2841.87096774194,7113.41935483871,85.2135483870968,-1725.15598037703,2008-12-01,9739.66666666667,1140,11225.3666666667,61.3333333333333,5183.56666666667,5817.73333333333,87.2073333333333
2010,1,"2010-01-14",59.9352613751819,11.9126449683173,160,2010-01-21,2010-02-10,"No",2010,26808.7096774194,1955.16129032258,31649.6451612903,2229.32258064516,5727.22580645161,26955,78.7348387096774,-3570.46451612903,2010-01-01,10611.935483871,1318.70967741935,12432.8387096774,107.387096774194,5638.48387096774,6370.77419354839,84.3287096774194
2010,2,"2010-02-11",63.6031420379197,11.5074207024724,86,2010-01-21,2010-02-10,"Yes",2010,28992.8571428571,2425.71428571429,35295.2142857143,3098.10714285714,6983.39285714286,29982.1428571429,65.8410714285714,-4315.71428571429,2010-02-01,26808.7096774194,1955.16129032258,31649.6451612903,2229.32258064516,5727.22580645161,26955,78.7348387096774
2010,3,"2010-03-10",66.9630596339452,12.2447038474954,130,2010-01-21,2010-02-10,"Yes",2010,19745.1612903226,2934.1935483871,24223.4193548387,616.41935483871,7180.48387096774,17121.4838709677,67.7325806451613,-4216.09677419355,2010-03-01,28992.8571428571,2425.71428571429,35295.2142857143,3098.10714285714,6983.39285714286,29982.1428571429,65.8410714285714
2010,4,"2010-04-07",68.8669148550284,8.77825964943844,137,2010-01-21,2010-02-10,"Yes",2010,18833.3333333333,4277,25396.5,911.233333333333,1558.46666666667,24604.4666666667,69.941,1382.68066666667,2010-04-01,19745.1612903226,2934.1935483871,24223.4193548387,616.41935483871,7180.48387096774,17121.4838709677,67.7325806451613
2010,11,"2009-11-18",52.911291586216,2.85172586892378,51,2010-01-21,2010-02-10,"No",2009,9007.66666666667,1393.66666666667,10840.4,71.9,4597.1,4654.4,86.2153333333333,-2635.06666666667,2009-11-01,9780.96774193548,1844.51612903226,12371.1612903226,134.967741935484,6222.64516129032,6365.03225806452,85.6767741935484
2010,12,"2009-12-16",53.5750967090476,5.85837523076716,50,2010-01-21,2010-02-10,"No",2009,10611.935483871,1318.70967741935,12432.8387096774,107.387096774194,5638.48387096774,6370.77419354839,84.3287096774194,-3923.48387096774,2009-12-01,9007.66666666667,1393.66666666667,10840.4,71.9,4597.1,4654.4,86.2153333333333
2011,1,"2011-01-12",65.3612923203182,11.5151879152298,215,2010-12-09,2011-03-03,"Yes",2011,34964.5161290323,11793.5483870968,50590.3225806452,1214.77419354839,10768.5806451613,39475.7741935484,60.4809677419355,-4481.96774193548,2011-01-01,45700,6942.25806451613,57520.5161290323,1330.61290322581,11030.7096774194,48138.064516129,71.9216129032258
2011,2,"2011-02-10",66.2955807589723,8.0688024271106,159,2010-12-09,2011-03-03,"Yes",2011,24575,8698.92857142857,35694.25,806.071428571429,9008,28251,65.5821428571429,-4082.21428571429,2011-02-01,34964.5161290323,11793.5483870968,50590.3225806452,1214.77419354839,10768.5806451613,39475.7741935484,60.4809677419355
2011,3,"2011-03-10",67.3217420599068,14.2402725587643,125,2010-12-09,2011-03-03,"Yes",2011,57983.8709677419,13637.0967741935,108579.903225806,29023.064516129,6434.25806451613,104134.741935484,58.8467741935484,253.645161290323,2011-03-01,24575,8698.92857142857,35694.25,806.071428571429,9008,28251,65.5821428571429
2011,4,"2011-04-06",69.6673629031369,12.5758466319786,81,2010-12-09,2011-03-03,"Yes",2011,53733.3333333333,26383.3333333333,93121.3666666667,7530.06666666667,6231.1,85043.3333333333,50.79,7657,2011-04-01,57983.8709677419,13637.0967741935,108579.903225806,29023.064516129,6434.25806451613,104134.741935484,58.8467741935484
2011,11,"2010-11-22",53.6860010368969,4.11154168350909,25,2010-12-09,2011-03-03,"No",2010,13043.3333333333,1901.66666666667,15859.5,57.2,9249.1,7020.86666666667,84.0536666666667,-6633.78139766166,2010-11-01,12005.1612903226,2390.32258064516,15730.2903225806,179.129032258065,9410.83870967742,5473.25806451613,85.2561290322581
2011,12,"2010-12-13",55.2007824979524,4.79193075574796,128,2010-12-09,2011-03-03,"Yes",2010,45700,6942.25806451613,57520.5161290323,1330.61290322581,11030.7096774194,48138.064516129,71.9216129032258,-4570.14028252271,2010-12-01,13043.3333333333,1901.66666666667,15859.5,57.2,9249.1,7020.86666666667,84.0536666666667
2012,1,"2012-01-19",61.9624716528931,9.47230700715831,433,2012-01-25,2012-04-02,"No",2012,15003.2258064516,1821.29032258065,17424.3225806452,158.806451612903,6125.09677419355,11417.3870967742,81.2361290322581,-4850.96774193548,2012-01-01,14480.6451612903,1816.45161290323,16802.2903225806,84.9677419354839,9452.45161290323,5372.70967741936,81.1893548387097
2012,2,"2012-02-15",60.7741070964127,10.4486674746035,352,2012-01-25,2012-04-02,"Yes",2012,13227.5862068966,1584.48275862069,15301.7931034483,97.1724137931034,3923.37931034483,10796.8620689655,75.7979310344828,-2799.68965517241,2012-02-01,15003.2258064516,1821.29032258065,17424.3225806452,158.806451612903,6125.09677419355,11417.3870967742,81.2361290322581
2012,3,"2012-03-08",64.3524096988654,14.7259977731092,462,2012-01-25,2012-04-02,"Yes",2012,19610.6451612903,1615.48387096774,22490.1612903226,255.387096774194,3543.29032258065,20114.4193548387,74.4212903225806,-2415.8064516129,2012-03-01,13227.5862068966,1584.48275862069,15301.7931034483,97.1724137931034,3923.37931034483,10796.8620689655,75.7979310344828
2012,4,"2012-04-05",64.4211563420949,12.9912236864624,305,2012-01-25,2012-04-02,"Yes",2012,25670,2499,29820.0666666667,218.5,2312.9,27781.9333333333,67.2523333333333,-1904.33333333333,2012-04-01,19610.6451612903,1615.48387096774,22490.1612903226,255.387096774194,3543.29032258065,20114.4193548387,74.4212903225806
2012,11,"2011-11-15",64.3949417482632,11.6116752181625,80,2012-01-25,2012-04-02,"No",2011,12710,2755.33333333333,16371.8333333333,65.9,7222.3,8269.4,79.4883333333333,-5112.76666666667,2011-11-01,17654.8387096774,5027.09677419355,23968.935483871,125.032258064516,10812.1290322581,12077.2903225806,74.0151612903226
2012,12,"2011-12-12",53.2101526706281,7.69511505936502,340,2012-01-25,2012-04-02,"No",2011,14480.6451612903,1816.45161290323,16802.2903225806,84.9677419354839,9452.45161290323,5372.70967741936,81.1893548387097,-7651.61290322581,2011-12-01,12710,2755.33333333333,16371.8333333333,65.9,7222.3,8269.4,79.4883333333333
2013,1,"2013-01-09",62.4452553906823,12.4975898905008,157,2012-12-02,2012-12-22,"Yes",2013,23719.3548387097,1838.70967741935,26837.4193548387,663.161290322581,4588.83870967742,22289.4516129032,65.0038709677419,-2571.47806451613,2013-01-01,45996.7741935484,1960.64516129032,53097.1290322581,3703.45161290323,7270.32258064516,48250.8709677419,70.7209677419355
2013,2,"2013-02-06",65.2462492169588,9.52098838217378,181,2012-12-02,2012-12-22,"Yes",2013,15878.5714285714,2230.35714285714,18659.9642857143,99.9285714285714,4563.10714285714,13428.8214285714,70.3421428571429,-2591.39392857143,2013-02-01,23719.3548387097,1838.70967741935,26837.4193548387,663.161290322581,4588.83870967742,22289.4516129032,65.0038709677419
2013,3,"2013-03-06",59.0611201535747,13.5861528511664,103,2012-12-02,2012-12-22,"Yes",2013,13435.4838709677,1509.67741935484,15867.3870967742,404.516129032258,5284.35483870968,9626.90322580645,75.3277419354839,-4001.54838709677,2013-03-01,15878.5714285714,2230.35714285714,18659.9642857143,99.9285714285714,4563.10714285714,13428.8214285714,70.3421428571429
2013,4,"2013-04-04",53.9026066718412,14.4896189048349,40,2012-12-02,2012-12-22,"Yes",2013,12397.6666666667,2162,15587.7333333333,418.3,1893.33333333333,12865.7,74.721,-549.743333333333,2013-04-01,13435.4838709677,1509.67741935484,15867.3870967742,404.516129032258,5284.35483870968,9626.90322580645,75.3277419354839
2013,11,"2012-11-15",49.8788985588557,9.92778281488166,77,2012-12-02,2012-12-22,"No",2012,11910.3333333333,1294.66666666667,13586.7666666667,59.1,7153.86666666667,6291.7,85.3273333333333,-5550.7,2012-11-01,11451.6129032258,1789.29032258065,13731.4516129032,206.41935483871,7882.67741935484,4476.90322580645,86.1574193548387
2013,12,"2012-12-07",56.152176156527,6.72662427334443,79,2012-12-02,2012-12-22,"Yes",2012,45996.7741935484,1960.64516129032,53097.1290322581,3703.45161290323,7270.32258064516,48250.8709677419,70.7209677419355,-5041.73032258065,2012-12-01,11910.3333333333,1294.66666666667,13586.7666666667,59.1,7153.86666666667,6291.7,85.3273333333333
2014,1,"2014-01-16",59.6602581389455,9.97074589305601,200,2014-03-08,2014-03-08,"No",2014,6329.03225806452,789.096774193548,7540.48387096774,198.709677419355,1613.29032258065,4780.41935483871,85.3906451612903,-1401.64838709677,2014-01-01,8204.83870967742,935.387096774194,9463.06451612903,93.1290322580645,2802.96774193548,4951.1935483871,84.4312903225807
2014,2,"2014-02-12",62.9574038445204,18.1745495334803,92,2014-03-08,2014-03-08,"No",2014,10736.7857142857,821.892857142857,12226.1785714286,133.214285714286,2651.42857142857,11061.0357142857,80.6957142857143,-2077.98571428571,2014-02-01,6329.03225806452,789.096774193548,7540.48387096774,198.709677419355,1613.29032258065,4780.41935483871,85.3906451612903
2014,3,"2014-03-12",73.8317387546413,16.1890537986735,135,2014-03-08,2014-03-08,"Yes",2014,14774.8387096774,847.193548387097,16261.9032258065,133.387096774194,4383.74193548387,12723.1290322581,76.6645161290323,-3646.96774193548,2014-03-01,10736.7857142857,821.892857142857,12226.1785714286,133.214285714286,2651.42857142857,11061.0357142857,80.6957142857143
2014,4,"2014-04-08",67.0453941182359,15.4447592028549,49,2014-03-08,2014-03-08,"Yes",2014,9636.66666666667,1778.73333333333,12175.1666666667,235.666666666667,3966.66666666667,7912.73333333333,79.3373333333333,-3464.36666666667,2014-04-01,14774.8387096774,847.193548387097,16261.9032258065,133.387096774194,4383.74193548387,12723.1290322581,76.6645161290323
2014,11,"2013-11-07",53.1910151909461,12.5496866234218,21,2014-03-08,2014-03-08,"No",2013,8783.33333333333,1087.13333333333,10213.4666666667,99.2,3876.6,5567.96666666667,85.6806666666667,-2926.65,2013-11-01,7974.83870967742,1439.38709677419,9815.51612903226,165.451612903226,3702.87096774194,4273.51612903226,85.9312903225807
2014,12,"2013-12-14",53.4795688144717,5.81303402652257,70,2014-03-08,2014-03-08,"No",2013,8204.83870967742,935.387096774194,9463.06451612903,93.1290322580645,2802.96774193548,4951.1935483871,84.4312903225807,-2084.54838709677,2013-12-01,8783.33333333333,1087.13333333333,10213.4666666667,99.2,3876.6,5567.96666666667,85.6806666666667
2015,1,"2015-01-14",55.2762467271039,12.9661237613309,25,2014-12-07,2014-12-24,"Yes",2015,10733.2258064516,884.41935483871,12495.2580645161,407.193548387097,5236.74193548387,6051.35483870968,75.3077419354839,-4155.29032258064,2015-01-01,33066.1290322581,1212.32258064516,37566.6129032258,2666.38709677419,6492.54838709677,33506.935483871,74.1841935483871
2015,2,"2015-02-11",54.4557440991305,13.32760743256,78,2014-12-07,2014-12-24,"Yes",2015,17869.2857142857,912.071428571429,20847.25,1051.21428571429,5027.78571428571,16257.5357142857,76.5492857142857,-4042.82142857143,2015-02-01,10733.2258064516,884.41935483871,12495.2580645161,407.193548387097,5236.74193548387,6051.35483870968,75.3077419354839
2015,3,"2015-03-11",57.4352571966474,13.017373730561,7,2014-12-07,2014-12-24,"Yes",2015,7972.90322580645,638.483870967742,10313.6774193548,382.354838709677,3204.16129032258,5988.74193548387,79.6877419354839,-2618.65940797207,2015-03-01,17869.2857142857,912.071428571429,20847.25,1051.21428571429,5027.78571428571,16257.5357142857,76.5492857142857
2015,4,"2015-04-07",60.1757641801018,17.196359439822,2,2014-12-07,2014-12-24,"Yes",2015,6341.33333333333,874.8,9132.3,469.266666666667,1676.4,6818.26666666667,81.2673333333333,-1469.46666666667,2015-04-01,7972.90322580645,638.483870967742,10313.6774193548,382.354838709677,3204.16129032258,5988.74193548387,79.6877419354839
2015,12,"2014-12-17",51.6153488691349,10.0356654707963,50,2014-12-07,2014-12-24,"Yes",2014,33066.1290322581,1212.32258064516,37566.6129032258,2666.38709677419,6492.54838709677,33506.935483871,74.1841935483871,-4891.87096774194,2014-12-01,7596.66666666667,956.266666666667,9263.13333333333,160.666666666667,2980.76666666667,5433.7,84.4043333333333
2016,1,"2016-01-13",51.632597784841,10.373812218517,9,2016-01-18,2016-03-11,"No",2016,27404.1935483871,1622.83870967742,30676.0322580645,706.129032258065,4612,27636.2258064516,75.158064516129,-3196.28121870515,2016-01-01,10542.2580645161,773.483870967742,11865.3225806452,139.258064516129,2445.8064516129,9248.61290322581,82.6674193548387
2016,2,"2016-02-10",55.3659202398184,10.9274333288836,7,2016-01-18,2016-03-11,"Yes",2016,21165.5172413793,1048.89655172414,23319,348.689655172414,5158.44827586207,17844.3448275862,68.3255172413793,-4032.51724137931,2016-02-01,27404.1935483871,1622.83870967742,30676.0322580645,706.129032258065,4612,27636.2258064516,75.158064516129
2016,3,"2016-03-09",69.8124811849812,8.9251815117364,8,2016-01-18,2016-03-11,"Yes",2016,53790.3225806452,1992.74193548387,68391.7741935484,10175.0322580645,5837.54838709677,63654.3548387097,64.4545161290323,-4465.16129032258,2016-03-01,21165.5172413793,1048.89655172414,23319,348.689655172414,5158.44827586207,17844.3448275862,68.3255172413793
2016,4,"2016-04-04",72.3354265517212,0,13,2016-01-18,2016-03-11,"Yes",2016,19436.6666666667,1765.86666666667,22831.7666666667,702,2059.33333333333,20873.9,63.3423333333333,-1808.52333333333,2016-04-01,53790.3225806452,1992.74193548387,68391.7741935484,10175.0322580645,5837.54838709677,63654.3548387097,64.4545161290323
2016,12,"2015-12-15",65.9683702508248,12.6825077520415,9,2016-01-18,2016-03-11,"No",2015,10542.2580645161,773.483870967742,11865.3225806452,139.258064516129,2445.8064516129,9248.61290322581,82.6674193548387,-1782.11078153634,2015-12-01,6122,892.166666666667,7289.03333333333,96.0666666666667,2283.1,4769.06666666667,85.7226666666667
2017,1,"2017-01-11",52.743133654944,17.236631752581,84,2016-12-12,2017-02-21,"Yes",2017,67500,13347.0322580645,150870.322580645,59044.7096774194,11742.2580645161,143948.451612903,57.0103225806452,-4226.03225806452,2017-01-01,39925.8064516129,1063.54838709677,45025.2258064516,2163.48387096774,8560.35483870968,35362.4516129032,73.7464516129032
2017,2,"2017-02-09",61.1759438706057,13.5056711206641,60,2016-12-12,2017-02-21,"Yes",2017,82107.1428571429,28964.2857142857,274978.178571429,148441.571428571,11483.0357142857,269002.464285714,44.6657142857143,5642.125,2017-02-01,67500,13347.0322580645,150870.322580645,59044.7096774194,11742.2580645161,143948.451612903,57.0103225806452
2017,3,"2017-03-08",56.9406627780601,15.6414266576326,43,2016-12-12,2017-02-21,"Yes",2017,66770.9677419355,29696.7741935484,128416.935483871,24435.3548387097,4695.77419354839,124338.612903226,43.8416129032258,13441.6129032258,2017-03-01,82107.1428571429,28964.2857142857,274978.178571429,148441.571428571,11483.0357142857,269002.464285714,44.6657142857143
2017,4,"2017-04-05",62.8944114381314,10.0929310944383,8,2016-12-12,2017-02-21,"Yes",2017,67336.6666666667,23530,112579.366666667,15255.3333333333,5547.1,106997.466666667,48.0053333333333,7379.66666666667,2017-04-01,66770.9677419355,29696.7741935484,128416.935483871,24435.3548387097,4695.77419354839,124338.612903226,43.8416129032258
2017,11,"2016-11-07",46.715526030071,1.87452686187724,9,2016-12-12,2017-02-21,"No",2016,15056.6666666667,1147.13333333333,16894.8333333333,112.7,7684.06666666667,8668.96666666667,81.106,-6746.54418821712,2016-11-01,11633.8709677419,1232.83870967742,13487.3870967742,154.967741935484,6896.8064516129,7614.93548387097,83.9564516129032
2017,12,"2016-12-08",50.2134699702408,7.13695460639446,274,2016-12-12,2017-02-21,"No",2016,39925.8064516129,1063.54838709677,45025.2258064516,2163.48387096774,8560.35483870968,35362.4516129032,73.7464516129032,-7437.09677419355,2016-12-01,15056.6666666667,1147.13333333333,16894.8333333333,112.7,7684.06666666667,8668.96666666667,81.106
2018,1,"2018-01-10",60.7304751823198,15.7704210073649,20,2018-01-12,2018-04-02,"No",2018,18180.6451612903,2265.48387096774,21294.5806451613,135.548387096774,6497,16992,75.6067741935484,-4714.06451612903,2018-01-01,14425.8064516129,2150.64516129032,17287.2580645161,87.3225806451613,8457.58064516129,6841.12903225806,79.9251612903226
2018,2,"2018-02-08",63.1206863582258,16.1965488071231,7,2018-01-12,2018-04-02,"Yes",2018,13532.1428571429,2145,16323.2857142857,117.071428571429,4082.21428571429,11570.25,73.9135714285714,-3041.03571428571,2018-02-01,18180.6451612903,2265.48387096774,21294.5806451613,135.548387096774,6497,16992,75.6067741935484
